OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
81,1836569642,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10067544,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.568915,-72.514054,27474,,,,,,2018-03-03T08:19:39Z,3,3,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,10067544,,,2019-08-21T13:47:00Z,CC_BY_NC_4_0,Todd Belanger,Todd Belanger,,,2019-11-29T15:10:19.879Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,205933,205424,46287,106577,138811,219083,,,46287,106577,,138811
82,1831236949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9992238,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.726,-72.259,697,,,,,,2018-02-25T10:00:00Z,25,2,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9992238,,,2019-08-21T13:46:49Z,CC_BY_NC_4_0,doughardy,doughardy,,,2019-11-29T15:10:04.244Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,262455,261921,78921,149196,205992,290187,,,78921,149196,,
83,1831181723,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9845896,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.508543,-73.230295,7,,,,,,2018-02-13T09:03:59Z,13,2,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9845896,,,2019-08-21T13:46:37Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:09:01.413Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,246744,246744,15130,77556,237483,370228,,,15130,77556,,
84,1831163673,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9729698,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.459035,-73.064565,27317,,,,,,2018-01-30T23:44:00Z,30,1,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9729698,,,2018-02-04T17:45:59Z,CC_BY_NC_4_0,evening,evening,,,2019-11-29T15:09:00.464Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,3,259898,259898,19226,98340,244197,367358,,,19226,98340,,
85,1831096004,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10034599,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.68975,-72.337848,9,,,,,,2018-02-28T11:07:44Z,28,2,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,10034599,,,2019-08-21T13:46:56Z,CC_BY_NC_4_0,Tom Norton,Tom Norton,,,2019-11-29T15:09:04.745Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,243450,242916,65071,130705,185535,268993,,,65071,130705,,185535
86,1807308096,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9729495,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.501845,-73.241667,,,,,,,2018-02-01T00:00:00Z,1,2,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9729495,,,2019-08-21T13:46:15Z,CC_BY_NC_4_0,jxpepe,jxpepe,,,2019-11-29T15:09:00.163Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,3,241554,241554,14455,76882,232293,365038,,,14455,76882,,
87,1806344095,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9558089,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.484888,-72.750092,8,,,,,,2018-01-21T13:25:15Z,21,1,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9558089,,,2019-08-21T13:45:54Z,CC_BY_NC_4_0,Kent McFarland,Kent McFarland,,,2019-11-29T15:08:58.963Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,284258,284258,32424,116062,265307,374609,,,32424,116062,,
88,1806337232,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9540821,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.635413,-72.530145,16,,,,,,2018-01-20T14:39:35Z,20,1,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,9540821,,,2019-08-21T13:45:53Z,CC_BY_NC_4_0,Kent McFarland,Kent McFarland,,,2019-11-29T15:08:59.046Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,207402,207402,43712,104538,146213,229486,,,43712,104538,,146213
89,1802637008,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8336300,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.449019,-73.222571,,,,,,,2017-04-02T00:00:00Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8336300,,,2019-08-21T13:44:54Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:56.620Z,,GEODETIC_DATUM_ASSUMED_WGS84,7,230361,230361,16848,80166,221100,353845,,,16848,80166,,
90,1802637004,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8335786,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.450486,-73.224365,5,,,,,,2017-04-02T00:00:00Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8335786,,,2019-08-21T13:44:52Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:10:02.839Z,,GEODETIC_DATUM_ASSUMED_WGS84,9,232840,232840,18258,81319,223578,356324,,,18258,81319,,
91,1703202599,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8917992,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.685917,-72.670805,5,,,,,,2017-11-24T10:16:35Z,24,11,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8917992,,,2019-08-21T13:45:22Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:08:57.408Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,335573,335573,50982,148674,317618,428750,,,50982,148674,,
92,1699379254,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8605070,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340747,-72.461283,,,,,,,2017-06-05T03:40:00Z,5,6,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8605070,,,2019-08-21T13:45:03Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:00.667Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
93,1677282173,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8336110,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.450754,-73.222241,2,,,,,,2017-04-02T00:00:00Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8336110,,,2019-08-21T13:44:53Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:56.458Z,,GEODETIC_DATUM_ASSUMED_WGS84,7,231665,231665,18152,81470,222403,355149,,,18152,81470,,
94,1677282032,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8336231,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.450555,-73.221329,15,,,,,,2017-04-02T00:00:00Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,8336231,,,2019-08-21T13:44:54Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:09:00.512Z,,GEODETIC_DATUM_ASSUMED_WGS84,7,231665,231665,18152,81470,222403,355149,,,18152,81470,,
95,1671717011,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4159010,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.341,-72.461163,,,,,,,2016-07-03T02:23:00Z,3,7,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4159010,,,2019-08-21T13:40:58Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:09:57.840Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
96,1671716759,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3050263,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.476785,-73.186485,,,,,,,2015-09-07T23:26:00Z,7,9,2015,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,3050263,,,2019-08-21T13:40:19Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:48.516Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,259917,259917,27010,93045,250656,383402,,,27010,93045,,
97,1668815880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7942880,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,CA,,Ontario,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.492541,-76.019887,15,,,,,,2017-09-11T20:57:00Z,11,9,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,7942880,,,2019-08-21T13:44:34Z,CC_BY_NC_4_0,brianbarkley,brianbarkley,,,2019-11-29T15:10:18.098Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,7,310712,168610,75216,128676,306528,394805,,168610,75216,128676,,
98,1668810595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7903618,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.52957,-73.653227,33,,,,,,2017-09-13T12:24:44Z,13,9,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,7903618,,,2019-08-21T13:44:29Z,CC_BY_NC_4_0,dogatheart,dogatheart,,,2019-11-29T15:08:58.526Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,7,59177,59177,11303,41656,18051,30064,59177,59177,11303,41656,30064,18051
99,1668790150,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2672306,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.601038,-72.563837,,,,,,,2016-02-11T09:53:36Z,11,2,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2672306,,,2019-08-21T13:44:36Z,CC_BY_NC_4_0,Kent McFarland,Kent McFarland,,,2019-11-29T15:09:32.797Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,7,200436,200436,40063,100353,135895,217461,,,40063,100353,,135895
100,1640128757,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7908961,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.490543,-73.111221,2998,,,,,,2017-09-13T07:00:00Z,13,9,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,7908961,,,2017-09-14T00:11:18Z,CC_BY_NC_4_0,darells,darells,,,2019-11-29T15:08:58.326Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,13,287271,287271,31371,110485,271570,396410,,,31371,110485,,
101,1584406915,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7130243,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.738732,-72.524915,31,,,,,,2014-09-19T09:46:00Z,19,9,2014,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,7130243,,,2019-08-21T13:44:12Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-11-29T15:09:59.840Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,215112,215112,44132,105930,159359,243830,,,44132,105930,,159359
102,1563447419,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6458860,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.635646,-72.538669,500,,,,,,2017-05-28T10:53:00Z,28,5,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,6458860,,,2019-08-21T13:43:56Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:10:08.987Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,1,206228,206228,42618,103445,145039,228312,,,42618,103445,,145039
103,1562874617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2726654,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.423233,-75.544705,27785,,,,,,2013-05-23T18:33:11Z,23,5,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2726654,,,2019-08-21T13:40:07Z,CC_BY_NC_4_0,Jessica Newbern,Jessica Newbern,,,2019-11-29T15:09:53.266Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,228226,161197,123348,160426,176133,235016,,161197,123348,160426,,176133
104,1457643141,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5683070,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.86588,-73.340364,15,,,,,,2017-04-13T00:00:00Z,13,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5683070,,,2019-08-21T13:43:42Z,CC_BY_NC_4_0,hobiecat,hobiecat,,,2019-11-29T15:10:04.587Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,7,277017,262586,23916,90267,296700,439235,,,23916,90267,,
105,1457638002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5660727,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.636392,-72.538725,500,,,,,,2017-03-24T08:27:00Z,24,3,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5660727,,,2019-08-21T13:43:38Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:08:54.995Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,206228,206228,42618,103445,145039,228312,,,42618,103445,,145039
106,1457609373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5574598,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.452253,-73.225088,10,,,,,,2017-04-02T10:17:55Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5574598,,,2019-08-21T13:43:33Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:55.704Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,9,231032,231032,16312,78739,221771,354516,,,16312,78739,,
107,1457609371,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5574599,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.454447,-73.225429,10,,,,,,2017-04-02T11:22:36Z,2,4,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5574599,,,2019-08-21T13:43:33Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:55.867Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,9,231156,231156,15902,78329,221894,354640,,,15902,78329,,
108,1457603349,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5555197,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.635852,-72.536167,150,,,,,,2017-02-26T18:02:00Z,26,2,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5555197,,,2019-08-21T13:43:26Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-11-29T15:08:56.656Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,206588,206588,42963,103789,145399,228672,,,42963,103789,,145399
109,1453485396,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5240791,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.475084,-73.187347,,,,,,,2017-03-01T00:00:00Z,1,3,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,5240791,,,2019-08-21T13:43:02Z,CC_BY_NC_4_0,Jack Leonard,Jack Leonard,,,2019-11-29T15:08:53.300Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,8,260907,260907,27948,94035,251646,384392,,,27948,94035,,
110,1453367968,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4980334,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.862355,-72.575866,8,,,,,,2017-01-20T13:48:02Z,20,1,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4980334,,,2019-08-21T13:42:04Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:08:54.268Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,183094,182542,55162,115678,104578,158548,183094,182542,55162,115678,158548,104578
111,1453361248,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4964746,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340992,-72.461175,,,,,,,2017-01-01T22:07:00Z,1,1,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4964746,,,2019-08-21T13:42:02Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-11-29T15:10:06.912Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,304014,304014,65346,148608,280354,375314,,,65346,148608,,
112,1453324085,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4880768,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.70604,-73.336272,31,,,,,,2017-01-01T00:00:00Z,1,1,2017,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4880768,,,2019-08-21T13:41:56Z,CC_BY_NC_4_0,hobiecat,hobiecat,,,2019-11-29T15:08:54.889Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,263260,262777,15877,74318,272347,414882,,,15877,74318,,
113,1453307652,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4841824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.653625,-72.672683,,,,,,,2016-12-25T10:16:30Z,25,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4841824,,,2019-08-21T13:41:48Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-11-29T15:09:53.812Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,329149,329149,49975,147602,311195,422326,,,49975,147602,,
114,1453297380,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4795779,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.53312,-73.266556,31,,,,,,2016-12-19T12:18:00Z,19,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4795779,,,2019-08-21T13:41:45Z,CC_BY_NC_4_0,Winooski Valley Park District,Winooski Valley Park District,,,2019-11-29T15:09:58.090Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,246703,246703,14139,76566,245584,378330,,,14139,76566,,
115,1453280021,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4758414,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.482457,-73.179595,22,,,,,,2016-12-11T16:00:00Z,11,12,2016,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,4758414,,,2019-08-21T13:41:42Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-11-29T15:10:02.076Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,9,261668,261668,27137,94796,252407,385153,,,27137,94796,,
